Generator,name,carrier,bus,p_nom_min,p_nom,p_nom_extendable,efficiency,marginal_cost,capital_cost,build_year,lifetime,source,p_nom_max,p_max_pu,min_up_time,min_down_time,up_time_before,down_time_before,weight,control,type,p_min_pu,p_set,q_set,sign,committable,start_up_cost,shut_down_cost,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,p_nom_opt,country,bidding_zone,in_synchronous_network,p_set_before_scaling
6854 solar,,solar,6854,15.1062591341365,3.77656478353413,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,701.405805616519,1.0,0.0,0.0,1.0,0.0,75.9584265735439,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,0.0
6929 solar,,solar,6929,21.9319012344596,5.48297530861489,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,1018.3303965239,1.0,0.0,0.0,1.0,0.0,95.5071484183945,PQ,solar,0.0,0.136299992326639,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,5.48297530861489
6931 solar,,solar,6931,34.9160777380502,12.9189487630786,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,1621.20478785405,1.0,0.0,0.0,1.0,0.0,58.2107944977012,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_1,1.0,12.9189487630786
14 hydro,Krokstrommen,ror,6800,0.0,114.33,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,103.0,PQ,hydro,0.0,77.0067345440142,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,114.33
28 hydro,Kvistforsen,ror,6933,0.0,154.5,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,150.0,PQ,hydro,0.0,101.323840007436,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_1,1.0,154.5
29 hydro,Jarnvagsforsen,ror,6808,0.0,111.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,100.0,PQ,hydro,0.0,74.7638199456449,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,111.0
31 hydro,Harrsele 2,ror,6809,0.0,247.53,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,223.0,PQ,hydro,0.0,166.723318478788,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,247.53
37 hydro,Storfinfors Storfinnforsen,ror,6838,0.0,124.32,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,112.0,PQ,hydro,0.0,83.7354783391223,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,124.32
39 hydro,Moforsen,ror,6797,0.0,149.85,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,135.0,PQ,hydro,0.0,100.931156926621,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,149.85
43 hydro,Alfta,ror,6633,0.0,22.2,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,20.0,PQ,hydro,0.0,14.952763989129,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,22.2
51 hydro,Laforsen,ror,6853,0.0,35.52,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,32.0,PQ,hydro,0.0,23.9244223826064,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,35.52
63 hydro,Donje 4,ror,6633,0.0,44.4,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,40.0,PQ,hydro,0.0,29.905527978258,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,44.4
70 hydro,Parteboda,ror,6848,0.0,33.3,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,30.0,PQ,hydro,0.0,22.4291459836935,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,33.3
86 hydro,Korsselbranna,ror,6951,0.0,144.3,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,130.0,PQ,hydro,0.0,97.1929659293384,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,144.3
90 hydro,Blasjon,ror,6638,0.0,124.26,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,57.0,PQ,hydro,0.0,57.9943460531848,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,1.0,124.26
92 hydro,Edensforsen 2,ror,6831,0.0,66.6,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,60.0,PQ,hydro,0.0,44.8582919673869,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,66.6
103 hydro,Hjalta 2,ror,6803,0.0,199.8,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,180.0,PQ,hydro,0.0,134.574875902161,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,199.8
112 hydro,Lossen,ror,6907,0.0,63.86,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,62.0,PQ,hydro,0.0,41.8805205364067,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_1,1.0,63.86
114 hydro,Mittan 4,ror,6823,0.0,97.68,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,88.0,PQ,hydro,0.0,65.7921615521675,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,97.68
120 hydro,Olidan 4,ror,6306,0.0,226.72,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,104.0,PQ,hydro,0.0,105.814245430372,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,1.0,226.72
122 hydro,Ramsele 2,ror,6838,0.0,166.5,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,150.0,PQ,hydro,0.0,112.145729918467,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,1.0,166.5
141 hydro,Imatra,ror,6573,0.0,215.04,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,192.0,PQ,hydro,0.0,171.365533393073,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,215.04
143 hydro,Isohaara,ror,6910,0.0,143.36,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,128.0,PQ,hydro,0.0,114.243688928716,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,143.36
144 hydro,Ossauskoski,ror,7054,0.0,154.56,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,138.0,PQ,hydro,0.0,123.168977126271,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,154.56
145 hydro,Kierikki,ror,6917,0.0,42.56,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,38.0,PQ,hydro,0.0,33.9160951507124,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,42.56
146 hydro,Harjavalta,ror,6619,0.0,117.6,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,105.0,PQ,hydro,0.0,93.715526074337,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,117.6
147 hydro,Kaltimo,ror,6790,0.0,35.84,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,32.0,PQ,hydro,0.0,28.5609222321789,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,35.84
148 hydro,Keltti,ror,6569,0.0,21.392,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,19.1,PQ,hydro,0.0,17.0473004573318,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,21.392
149 hydro,Kokkosniva,ror,6993,0.0,28.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,25.0,PQ,hydro,0.0,22.3132204938898,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,28.0
150 hydro,Lieksankoski,ror,6903,0.0,20.16,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,18.0,PQ,hydro,0.0,16.0655187556006,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,20.16
151 hydro,Leppikoski,ror,6787,0.0,26.88,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,24.0,PQ,hydro,0.0,21.4206916741342,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,26.88
152 hydro,Kolsi 2,ror,6619,0.0,50.4,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,45.0,PQ,hydro,0.0,40.1637968890016,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,50.4
153 hydro,Kurittukoski,ror,6994,0.0,16.8,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,15.0,PQ,hydro,0.0,13.3879322963338,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,16.8
154 hydro,Maalismaa 2,ror,6917,0.0,43.12,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,38.5,PQ,hydro,0.0,34.3623595605902,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,43.12
155 hydro,Seitenoikea 2,ror,6903,0.0,42.448,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,37.9,PQ,hydro,0.0,33.8268422687369,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,42.448
157 hydro,Utanen,ror,6922,0.0,64.736,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,57.8,PQ,hydro,0.0,51.5881657818731,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,64.736
158 hydro,Vajukoski 2,ror,6994,0.0,23.52,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,21.0,PQ,hydro,0.0,18.7431052148674,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,23.52
160 hydro,Mankala 2,ror,6569,0.0,33.6,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,30.0,PQ,hydro,0.0,26.7758645926677,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,33.6
162 hydro,Matarakoski 3,ror,6994,0.0,12.32,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,11.0,PQ,hydro,0.0,9.81781701731149,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,12.32
164 hydro,Merikoski 3,ror,6917,0.0,47.04,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,42.0,PQ,hydro,0.0,37.4862104297348,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,47.04
165 hydro,Nuojua,ror,6923,0.0,95.424,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,85.2,PQ,hydro,0.0,76.0434554431763,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,95.424
166 hydro,Pahkakoski 4,ror,6917,0.0,64.624,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,57.7,PQ,hydro,0.0,51.4989128998976,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,64.624
168 hydro,Permantokoski 2,ror,6912,0.0,14.56,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,13.0,PQ,hydro,0.0,11.6028746568227,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,14.56
170 hydro,Puntarikoski 2,ror,6790,0.0,7.728,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,6.9,PQ,hydro,0.0,6.15844885631357,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,7.728
171 hydro,Raasakka 5,ror,6917,0.0,67.2,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,60.0,PQ,hydro,0.0,53.5517291853354,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,67.2
173 hydro,Katerma 4,ror,6903,0.0,12.88,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,11.5,PQ,hydro,0.0,10.2640814271893,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,12.88
174 hydro,Myllykoski 3,ror,6569,0.0,29.456,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,26.3,PQ,hydro,0.0,23.473507959572,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,29.456
175 hydro,Peltokoski,ror,6555,0.0,2.576,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,2.3,PQ,hydro,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,0.0
176 hydro,Pankakoski 5,ror,6903,0.0,17.136,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,15.3,PQ,hydro,0.0,13.6556909422605,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,17.136
177 hydro,Anjalankoski,ror,6908,0.0,22.4,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,20.0,PQ,hydro,0.0,17.8505763951118,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,22.4
179 hydro,Koivukoski 2,ror,6787,0.0,32.1776,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,28.73,PQ,hydro,0.0,25.6423529915781,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,32.1776
180 hydro,Kuurna,ror,6554,0.0,23.744,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,21.2,PQ,hydro,0.0,18.9216109788185,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,23.744
181 hydro,Montta,ror,6921,0.0,52.976,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,47.3,PQ,hydro,0.0,42.2166131744394,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,52.976
182 hydro,Palli 2,ror,6921,0.0,56.784,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,50.7,PQ,hydro,0.0,45.2512111616084,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,56.784
185 hydro,Tyrvaa,ror,6545,0.0,15.12,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,13.5,PQ,hydro,0.0,12.0491390667005,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,15.12
243 hydro,Kuusankoski Hydropower 8,ror,6569,0.0,33.6,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,30.0,PQ,hydro,0.0,26.7758645926677,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,33.6
244 hydro,Voikkaa Hydropower 9,ror,6569,0.0,33.6,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,30.0,PQ,hydro,0.0,26.7758645926677,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,1.0,33.6
296 hydro,Solberg,ror,6741,0.0,284.175,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,210.5,PQ,hydro,0.0,92.3983667252738,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,NO,NO_1,1.0,284.175
bassalt,bassalt,,1053,0.0,8.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,2.81286039773846,0.0,,,,,,,,,,,SE_4,1.0,
ballfforsen,ballforsen,,1053,0.0,8.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,2.81286039773846,0.0,,,,,,,,,,,SE_4,1.0,
skogsforsen,akogsforsen,,1053,0.0,9.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,3.16446794745577,0.0,,,,,,,,,,,SE_4,1.0,
hummelforsen,hummelfosen,,6631,0.0,10.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,4.6671773743107,0.0,,,,,,,,,,,SE_3,1.0,
skapenas,skapenas,,6305,0.0,11.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,5.13389511174177,0.0,,,,,,,,,,,SE_3,1.0,
laholm,laholm,,6335,0.0,11.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,3.86768304689038,0.0,,,,,,,,,,,SE_4,1.0,
motala,motala,,6341,0.0,12.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,5.60061284917284,0.0,,,,,,,,,,,SE_3,1.0,
bagede,bagede,,6952,0.0,13.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,8.75612305669715,0.0,,,,,,,,,,,SE_2,1.0,
atrafors,atrafors,,1053,0.0,13.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,4.570898146325,0.0,,,,,,,,,,,SE_4,1.0,
juvlen,juvlen,,6816,0.0,14.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,9.42967098413539,0.0,,,,,,,,,,,SE_2,1.0,
knared,knared,,6335,0.0,14.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,4.92250569604231,0.0,,,,,,,,,,,SE_4,1.0,
skymnasforsen,skymnasforsen,,6630,0.0,15.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,7.00076606146605,0.0,,,,,,,,,,,SE_3,1.0,
skoga,skoga,,6630,0.0,15.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,7.00076606146605,0.0,,,,,,,,,,,SE_3,1.0,
huskvarna,huskvarna,,6343,0.0,15.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,7.00076606146605,0.0,,,,,,,,,,,SE_3,1.0,
blyberg,blyberg,,6631,0.0,15.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,7.00076606146605,0.0,,,,,,,,,,,SE_3,1.0,
dava,daava,,6809,0.0,15.0,,,,,,,,Inf,1.0,,,,,,,other,0.0,150.0,0.0,,,,,,,,,,,SE_2,1.0,
hallstahammar,hallstahammar,,6643,0.0,16.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,7.46748379889712,0.0,,,,,,,,,,,SE_3,1.0,
kvarnfallet,kvarnfallet,,6817,0.0,17.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,11.4503147664501,0.0,,,,,,,,,,,SE_2,1.0,
rotten,rotten,,6630,0.0,17.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,7.93420153632819,0.0,,,,,,,,,,,SE_3,1.0,
yngeredsfors,yngeredsfors,,1053,0.0,19.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,6.68054344462884,0.0,,,,,,,,,,,SE_4,1.0,
deje,deje,,6630,0.0,20.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,9.3343547486214,0.0,,,,,,,,,,,SE_3,1.0,
soderfors,soderfors,,6588,0.0,20.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,9.3343547486214,0.0,,,,,,,,,,,SE_3,1.0,
jordbro,jordbro,,6606,0.0,20.0,,,,,,,,Inf,1.0,,,,,,,other,0.0,5.72766116683913,0.0,,,,,,,,,,,SE_3,1.0,
malfors,malfors,,6341,0.0,21.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,9.80107248605247,0.0,,,,,,,,,,,SE_3,1.0,
gaddede,gaddede,,6950,0.0,22.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,14.8180544036413,0.0,,,,,,,,,,,SE_2,1.0,
krakerud,krakerud,,6630,0.0,22.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,10.2677902234835,0.0,,,,,,,,,,,SE_3,1.0,
avesta lill,avesta lill,,6636,0.0,22.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,10.2677902234835,0.0,,,,,,,,,,,SE_3,1.0,
domnarvet,domnarvet,,6632,0.0,22.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,10.2677902234835,0.0,,,,,,,,,,,SE_3,1.0,
molndal,molndal,,6309,0.0,23.0,,,,,,,,Inf,1.0,,,,,,,other,0.0,6.586810341865,0.0,,,,,,,,,,,SE_3,1.0,
torron,torron,,6818,0.0,24.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,16.1651502585178,0.0,,,,,,,,,,,SE_2,1.0,
avesta stors,avesta stor,,6636,0.0,24.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,11.2012256983457,0.0,,,,,,,,,,,SE_3,1.0,
grada,grada,,6631,0.0,24.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,11.2012256983457,0.0,,,,,,,,,,,SE_3,1.0,
asen ,asen,,6630,0.0,24.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,11.2012256983457,0.0,,,,,,,,,,,SE_3,1.0,
anjan,anjan,,6818,0.0,25.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,16.8386981859561,0.0,,,,,,,,,,,SE_2,1.0,
koge1,koge,,5662,0.0,26.0,,,,,,,,Inf,1.0,,,,,,,other,0.0,5.49195217777027,0.0,,,,,,,,,,,DK_2,1.0,
jossefors,jossefors,,6630,0.0,26.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,12.1346611732078,0.0,,,,,,,,,,,SE_3,1.0,
hylte,hylte,,6349,0.0,26.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,12.1346611732078,0.0,,,,,,,,,,,SE_3,1.0,
holmen,holmen,,6341,0.0,29.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,13.534814385501,0.0,,,,,,,,,,,SE_3,1.0,
vardafjellet,vardafjellet,,6754,0.0,30.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,5.32857827340747,0.0,,,,,,,,,,,NO_2,1.0,
asen-skruv-tin,asen-skruv,,6688,0.0,30.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,5.32857827340747,0.0,,,,,,,,,,,NO_2,1.0,
junsterforsen,junsterforsen,,6949,0.0,30.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,20.2064378231473,0.0,,,,,,,,,,,SE_2,1.0,
tunnsjo,tunnsjo,,6812,0.0,31.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,21.770998273309,0.0,,,,,,,,,,,NO_3,1.0,
rojdaforsen,rojdaforsen,,6630,0.0,32.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,14.9349675977942,0.0,,,,,,,,,,,SE_3,1.0,
munkfors,munkfors,,6630,0.0,33.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,15.4016853352253,0.0,,,,,,,,,,,SE_3,1.0,
hafslund1,hafslund,,6629,0.0,34.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,11.0549642602597,0.0,,,,,,,,,,,NO_1,1.0,
vittingfoss,vittingfoss,,9013,0.0,34.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,25.2725105493116,0.0,,,,,,,,,,,NO_2,1.0,
kjollefjord,kjollefjord,,7017,0.0,39.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,7.22930925457699,0.0,,,,,,,,,,,NO_4,1.0,
morsil,morsil,,6821,0.0,40.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,26.9419170975297,0.0,,,,,,,,,,,SE_2,1.0,
stugun,stugun,,6834,0.0,41.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,27.6154650249679,0.0,,,,,,,,,,,SE_2,1.0,
untra,untra,,6588,0.0,42.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,19.6021449721049,0.0,,,,,,,,,,,SE_3,1.0,
tolga1,tolga,,6875,0.0,43.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,13.981278329152,0.0,,,,,,,,,,,NO_1,1.0,
mockfjard,mockfjard,,6631,0.0,43.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,20.068862709536,0.0,,,,,,,,,,,SE_3,1.0,
lilla edet,lilla edet ,,6306,0.0,43.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,20.068862709536,0.0,,,,,,,,,,,SE_3,1.0,
lanforsen,lanforsen,,6583,0.0,44.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,20.5355804469671,0.0,,,,,,,,,,,SE_3,1.0,
forshuvudforsen,forshuvudforsen,,6637,0.0,44.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,20.5355804469671,0.0,,,,,,,,,,,SE_3,1.0,
lugnviksverket,lugnviksverket,,6826,0.0,45.0,,,,,,,,Inf,1.0,,,,,,,other,0.0,450.0,0.0,,,,,,,,,,,SE_2,1.0,
osterbo,osterbo,,9011,0.0,48.0,,,,,,,,Inf,1.0,,,,,,,hydro,0.0,33.519499754306,0.0,,,,,,,,,,,NO_5,1.0,
